"dyad","partner","id","phase","time","timephase","timephase.r","ibi.basec","b.ibi.basec"
653,"B","653.B","malereceive",97,7,6,-69.0758249333334,NA
653,"B","653.B","malereceive",98,8,7,-43.9394609333334,NA
653,"B","653.B","malereceive",99,9,8,-65.3940069333333,NA
653,"B","653.B","malereceive",100,10,9,-124.575824933333,NA
653,"B","653.B","malereceive",101,11,10,-102.325824933333,NA
653,"B","653.B","malereceive",102,12,11,36.8241750666666,NA
653,"B","653.B","malereceive",103,13,12,-12.1212799333333,NA
653,"B","653.B","malereceive",104,14,13,-20.9394609333334,NA
653,"B","653.B","malereceive",105,15,14,-72.8485519333334,NA
653,"B","653.B","malereceive",106,16,15,-29.7576429333334,NA
653,"B","653.B","malereceive",107,17,16,-20.2121889333333,NA
653,"B","653.B","malereceive",108,18,17,-15.8485519333334,NA
653,"B","653.B","malereceive",109,19,18,-86.6591579333334,NA
653,"B","653.B","malereceive",110,20,19,-40.8485519333334,NA
653,"B","653.B","malereceive",111,21,20,-57.2121889333333,NA
653,"B","653.B","malereceive",112,22,21,-59.2121889333333,NA
653,"B","653.B","malereceive",113,23,22,-74.6667339333334,NA
653,"B","653.B","malereceive",114,24,23,-1.93946093333341,NA
653,"B","653.B","malereceive",115,25,24,-76.1212799333333,NA
653,"B","653.B","malereceive",116,26,25,-107.659157933333,NA
653,"B","653.B","malereceive",117,27,26,-24.3030979333333,NA
653,"B","653.B","malereceive",118,28,27,-49.4091579333334,NA
653,"B","653.B","malereceive",119,29,28,-14.2758249333334,NA
653,"B","653.B","malereceive",120,30,29,-47.6591579333334,NA
673,"A","673.A","goal",31,1,0,-90.9465618666666,-210.369351833333
673,"A","673.A","goal",32,2,1,-79.2048038666666,-63.5193518333333
673,"A","673.A","goal",33,3,2,-60.3037048666666,-19.5637958333333
673,"A","673.A","goal",34,4,3,-42.5060858666666,-20.1193518333333
673,"A","673.A","goal",34,4,3,NA,-20.1193518333333
673,"A","673.A","goal",35,5,4,-199.517989866667,-26.3415738333333
673,"A","673.A","goal",36,6,5,-115.856085866667,-130.755715833333
673,"A","673.A","goal",37,7,6,7.66058113333338,-149.846624833333
673,"A","673.A","goal",38,8,7,48.1378541333333,-79.0082408333333
673,"A","673.A","goal",39,9,8,-18.9227518666667,-80.8193518333334
673,"A","673.A","goal",40,10,9,45.1605811333334,-50.5193518333333
673,"A","673.A","goal",41,11,10,3.41058113333338,-74.0193518333333
673,"A","673.A","goal",42,12,11,-7.42275186666666,-80.2193518333333
673,"A","673.A","goal",43,13,12,33.9560361333333,-43.2304628333334
673,"A","673.A","goal",44,14,13,50.8272481333333,-31.1193518333333
673,"A","673.A","goal",45,15,14,50.1378541333333,-94.0193518333333
673,"A","673.A","goal",46,16,15,-53.2817268666666,-43.7193518333333
673,"A","673.A","goal",47,17,16,-18.3586498666666,-6.45268483333336
673,"A","673.A","goal",48,18,17,-59.2048038666666,-169.664806833333
673,"A","673.A","goal",49,19,18,30.3196721333334,-44.3193518333334
673,"A","673.A","goal",50,20,19,-6.28172686666665,-115.719351833333
673,"A","673.A","goal",51,21,20,-49.5060858666666,-8.89712983333334
673,"A","673.A","goal",52,22,21,33.8272481333333,-36.2304628333334
673,"A","673.A","goal",53,23,22,-14.5060858666666,-95.3193518333334
673,"A","673.A","goal",54,24,23,-41.2817268666666,-37.9193518333333
673,"A","673.A","goal",55,25,24,-21.0894188666666,-109.519351833333
673,"A","673.A","goal",56,26,25,-19.1278808666666,-47.4193518333333
673,"A","673.A","goal",57,27,26,-10.4227518666667,-11.4526848333334
673,"A","673.A","goal",58,28,27,50.1605811333334,-13.6749078333334
673,"A","673.A","goal",59,29,28,-26.9227518666667,-36.1193518333333
673,"A","673.A","goal",60,30,29,20.5772481333333,-19.1193518333333
673,"A","673.A","malereceive",61,1,0,-12.8971108666666,-91.0193518333333
673,"A","673.A","malereceive",62,2,1,13.9560361333333,-27.2304628333334
673,"A","673.A","malereceive",63,3,2,38.3272481333333,12.2139811666667
673,"A","673.A","malereceive",65,5,4,-55.5124958666667,-56.5637958333333
673,"A","673.A","malereceive",66,6,5,39.7742171333334,-39.5193518333333
673,"A","673.A","malereceive",67,7,6,13.5772481333333,3.88064816666667
673,"A","673.A","malereceive",68,8,7,17.3272481333333,5.88064816666667
673,"A","673.A","malereceive",69,9,8,2.82724813333334,-9.45268483333336
673,"A","673.A","malereceive",70,10,9,9.41058113333338,27.4362041666667
673,"A","673.A","malereceive",71,11,10,76.5014901333334,0.102870166666662
673,"A","673.A","malereceive",72,12,11,12.2439141333334,3.10287016666666
673,"A","673.A","malereceive",73,13,12,-17.7560858666666,-31.6749078333334
673,"A","673.A","malereceive",74,14,13,74.9560361333333,-3.5637958333333
673,"A","673.A","malereceive",75,15,14,44.1605811333334,-134.119351833333
673,"A","673.A","malereceive",76,16,15,15.3272481333333,-122.519351833333
673,"A","673.A","malereceive",77,17,16,6.41058113333338,21.9917591666667
673,"A","673.A","malereceive",77,17,16,6.41058113333338,21.9917591666667
673,"A","673.A","malereceive",78,18,17,16.6833081333334,28.9917591666666
673,"A","673.A","malereceive",79,19,18,83.2287631333334,-10.2304628333334
673,"A","673.A","malereceive",80,20,19,30.5772481333333,-57.4526848333334
673,"A","673.A","malereceive",81,21,20,53.3196721333334,19.3250921666666
673,"A","673.A","malereceive",82,22,21,47.5923991333334,21.7695371666666
673,"A","673.A","malereceive",83,23,22,-0.256085866666581,-68.8193518333334
673,"A","673.A","malereceive",84,24,23,60.2287631333334,-38.2304628333334
673,"A","673.A","malereceive",85,25,24,20.4939141333334,2.54731516666664
673,"A","673.A","malereceive",86,26,25,69.4105811333334,-21.1193518333333
673,"A","673.A","malereceive",87,27,26,74.1378541333333,-40.7193518333333
673,"A","673.A","malereceive",88,28,27,37.8651261333334,-195.028442833333
673,"A","673.A","malereceive",89,29,28,-37.5124958666667,-211.028442833333
673,"A","673.A","malereceive",90,30,29,29.3272481333333,2.50564816666667
673,"A","673.A","femalereceive",91,1,0,-111.389418866667,-28.2304628333334
673,"A","673.A","femalereceive",92,2,1,-30.7560858666666,-11.6749078333334
673,"A","673.A","femalereceive",93,3,2,45.5772481333333,27.4362041666667
673,"A","673.A","femalereceive",94,4,3,54.6833081333334,15.6584261666667
673,"A","673.A","femalereceive",95,5,4,80.9560361333333,-58.2193518333333
673,"A","673.A","femalereceive",96,6,5,90.5105811333334,-44.4526848333334
673,"A","673.A","femalereceive",97,7,6,22.1605811333334,46.6584261666666
673,"A","673.A","femalereceive",98,8,7,171.110581133333,-27.0082408333333
673,"A","673.A","femalereceive",99,9,8,70.4105811333334,-5.00824083333328
673,"A","673.A","femalereceive",100,10,9,17.6605811333334,-13.7860188333333
673,"A","673.A","femalereceive",101,11,10,34.9560361333333,-53.3193518333334
673,"A","673.A","femalereceive",102,12,11,67.5014901333334,-106.219351833333
673,"A","673.A","femalereceive",103,13,12,97.4105811333334,-91.3193518333334
673,"A","673.A","femalereceive",104,14,13,41.5014901333334,-57.9193518333333
673,"A","673.A","femalereceive",105,15,14,23.5772481333333,-2.11935183333333
673,"A","673.A","femalereceive",106,16,15,75.5014901333334,-49.4526848333334
673,"A","673.A","femalereceive",108,18,17,23.0772481333333,-6.34157383333331
673,"A","673.A","femalereceive",109,19,18,67.0469451333333,21.9917591666667
673,"A","673.A","femalereceive",110,20,19,2.32724813333334,-3.67490783333335
673,"A","673.A","femalereceive",111,21,20,62.3196721333334,-3.23046283333338
673,"A","673.A","femalereceive",112,22,21,52.6833081333334,8.54731516666664
673,"A","673.A","femalereceive",113,23,22,61.4105811333334,-74.2193518333333
673,"A","673.A","femalereceive",114,24,23,64.9560361333333,-86.1193518333333
673,"A","673.A","femalereceive",115,25,24,10.4939141333334,-82.2304628333334
673,"A","673.A","femalereceive",116,26,25,39.7742171333334,-58.0193518333333
673,"A","673.A","femalereceive",117,27,26,44.4105811333334,-59.9193518333333
673,"A","673.A","femalereceive",118,28,27,-1.08941886666662,-11.6749078333334
673,"A","673.A","femalereceive",119,29,28,-24.1727518666667,-25.8971298333333
673,"A","673.A","femalereceive",120,30,29,85.7742171333334,-72.9193518333333
673,"B","673.B","goal",31,1,0,-210.369351833333,-90.9465618666666
673,"B","673.B","goal",32,2,1,-63.5193518333333,-79.2048038666666
673,"B","673.B","goal",33,3,2,-19.5637958333333,-60.3037048666666
673,"B","673.B","goal",34,4,3,-20.1193518333333,-42.5060858666666
673,"B","673.B","goal",34,4,3,-20.1193518333333,NA
673,"B","673.B","goal",35,5,4,-26.3415738333333,-199.517989866667
673,"B","673.B","goal",36,6,5,-130.755715833333,-115.856085866667
673,"B","673.B","goal",37,7,6,-149.846624833333,7.66058113333338
673,"B","673.B","goal",38,8,7,-79.0082408333333,48.1378541333333
673,"B","673.B","goal",39,9,8,-80.8193518333334,-18.9227518666667
673,"B","673.B","goal",40,10,9,-50.5193518333333,45.1605811333334
673,"B","673.B","goal",41,11,10,-74.0193518333333,3.41058113333338
673,"B","673.B","goal",42,12,11,-80.2193518333333,-7.42275186666666
673,"B","673.B","goal",43,13,12,-43.2304628333334,33.9560361333333
673,"B","673.B","goal",44,14,13,-31.1193518333333,50.8272481333333
673,"B","673.B","goal",45,15,14,-94.0193518333333,50.1378541333333
673,"B","673.B","goal",46,16,15,-43.7193518333333,-53.2817268666666
673,"B","673.B","goal",47,17,16,-6.45268483333336,-18.3586498666666
673,"B","673.B","goal",48,18,17,-169.664806833333,-59.2048038666666
673,"B","673.B","goal",49,19,18,-44.3193518333334,30.3196721333334
673,"B","673.B","goal",50,20,19,-115.719351833333,-6.28172686666665
673,"B","673.B","goal",51,21,20,-8.89712983333334,-49.5060858666666
673,"B","673.B","goal",52,22,21,-36.2304628333334,33.8272481333333
673,"B","673.B","goal",53,23,22,-95.3193518333334,-14.5060858666666
673,"B","673.B","goal",54,24,23,-37.9193518333333,-41.2817268666666
673,"B","673.B","goal",55,25,24,-109.519351833333,-21.0894188666666
673,"B","673.B","goal",56,26,25,-47.4193518333333,-19.1278808666666
673,"B","673.B","goal",57,27,26,-11.4526848333334,-10.4227518666667
673,"B","673.B","goal",58,28,27,-13.6749078333334,50.1605811333334
673,"B","673.B","goal",59,29,28,-36.1193518333333,-26.9227518666667
673,"B","673.B","goal",60,30,29,-19.1193518333333,20.5772481333333
673,"B","673.B","malereceive",61,1,0,-91.0193518333333,-12.8971108666666
673,"B","673.B","malereceive",62,2,1,-27.2304628333334,13.9560361333333
673,"B","673.B","malereceive",63,3,2,12.2139811666667,38.3272481333333
673,"B","673.B","malereceive",65,5,4,-56.5637958333333,-55.5124958666667
673,"B","673.B","malereceive",66,6,5,-39.5193518333333,39.7742171333334
673,"B","673.B","malereceive",67,7,6,3.88064816666667,13.5772481333333
673,"B","673.B","malereceive",68,8,7,5.88064816666667,17.3272481333333
673,"B","673.B","malereceive",69,9,8,-9.45268483333336,2.82724813333334
673,"B","673.B","malereceive",70,10,9,27.4362041666667,9.41058113333338
673,"B","673.B","malereceive",71,11,10,0.102870166666662,76.5014901333334
673,"B","673.B","malereceive",72,12,11,3.10287016666666,12.2439141333334
673,"B","673.B","malereceive",73,13,12,-31.6749078333334,-17.7560858666666
673,"B","673.B","malereceive",74,14,13,-3.5637958333333,74.9560361333333
673,"B","673.B","malereceive",75,15,14,-134.119351833333,44.1605811333334
673,"B","673.B","malereceive",76,16,15,-122.519351833333,15.3272481333333
673,"B","673.B","malereceive",77,17,16,21.9917591666667,6.41058113333338
673,"B","673.B","malereceive",77,17,16,21.9917591666667,6.41058113333338
673,"B","673.B","malereceive",78,18,17,28.9917591666666,16.6833081333334
673,"B","673.B","malereceive",79,19,18,-10.2304628333334,83.2287631333334
673,"B","673.B","malereceive",80,20,19,-57.4526848333334,30.5772481333333
673,"B","673.B","malereceive",81,21,20,19.3250921666666,53.3196721333334
673,"B","673.B","malereceive",82,22,21,21.7695371666666,47.5923991333334
673,"B","673.B","malereceive",83,23,22,-68.8193518333334,-0.256085866666581
673,"B","673.B","malereceive",84,24,23,-38.2304628333334,60.2287631333334
673,"B","673.B","malereceive",85,25,24,2.54731516666664,20.4939141333334
673,"B","673.B","malereceive",86,26,25,-21.1193518333333,69.4105811333334
673,"B","673.B","malereceive",87,27,26,-40.7193518333333,74.1378541333333
673,"B","673.B","malereceive",88,28,27,-195.028442833333,37.8651261333334
673,"B","673.B","malereceive",89,29,28,-211.028442833333,-37.5124958666667
673,"B","673.B","malereceive",90,30,29,2.50564816666667,29.3272481333333
673,"B","673.B","femalereceive",91,1,0,-28.2304628333334,-111.389418866667
673,"B","673.B","femalereceive",92,2,1,-11.6749078333334,-30.7560858666666
673,"B","673.B","femalereceive",93,3,2,27.4362041666667,45.5772481333333
673,"B","673.B","femalereceive",94,4,3,15.6584261666667,54.6833081333334
673,"B","673.B","femalereceive",95,5,4,-58.2193518333333,80.9560361333333
673,"B","673.B","femalereceive",96,6,5,-44.4526848333334,90.5105811333334
673,"B","673.B","femalereceive",97,7,6,46.6584261666666,22.1605811333334
673,"B","673.B","femalereceive",98,8,7,-27.0082408333333,171.110581133333
673,"B","673.B","femalereceive",99,9,8,-5.00824083333328,70.4105811333334
673,"B","673.B","femalereceive",100,10,9,-13.7860188333333,17.6605811333334
673,"B","673.B","femalereceive",101,11,10,-53.3193518333334,34.9560361333333
673,"B","673.B","femalereceive",102,12,11,-106.219351833333,67.5014901333334
673,"B","673.B","femalereceive",103,13,12,-91.3193518333334,97.4105811333334
673,"B","673.B","femalereceive",104,14,13,-57.9193518333333,41.5014901333334
673,"B","673.B","femalereceive",105,15,14,-2.11935183333333,23.5772481333333
673,"B","673.B","femalereceive",106,16,15,-49.4526848333334,75.5014901333334
673,"B","673.B","femalereceive",108,18,17,-6.34157383333331,23.0772481333333
673,"B","673.B","femalereceive",109,19,18,21.9917591666667,67.0469451333333
673,"B","673.B","femalereceive",110,20,19,-3.67490783333335,2.32724813333334
673,"B","673.B","femalereceive",111,21,20,-3.23046283333338,62.3196721333334
673,"B","673.B","femalereceive",112,22,21,8.54731516666664,52.6833081333334
673,"B","673.B","femalereceive",113,23,22,-74.2193518333333,61.4105811333334
673,"B","673.B","femalereceive",114,24,23,-86.1193518333333,64.9560361333333
673,"B","673.B","femalereceive",115,25,24,-82.2304628333334,10.4939141333334
673,"B","673.B","femalereceive",116,26,25,-58.0193518333333,39.7742171333334
673,"B","673.B","femalereceive",117,27,26,-59.9193518333333,44.4105811333334
673,"B","673.B","femalereceive",118,28,27,-11.6749078333334,-1.08941886666662
673,"B","673.B","femalereceive",119,29,28,-25.8971298333333,-24.1727518666667
673,"B","673.B","femalereceive",120,30,29,-72.9193518333333,85.7742171333334
582,"A","582.A","goal",31,1,0,65.1472727333334,-33.2087958666666
582,"A","582.A","goal",32,2,1,106.547272733333,-67.5421298666666
582,"A","582.A","goal",33,3,2,130.747272733333,-78.6532408666666
582,"A","582.A","goal",34,4,3,122.536161733333,-49.0976848666667
582,"A","582.A","goal",35,5,4,122.980605733333,-80.9865738666666
582,"A","582.A","goal",36,6,5,119.347272733333,-86.6532408666666
582,"A","582.A","goal",37,7,6,137.247272733333,-96.7643518666666
582,"A","582.A","goal",38,8,7,61.3472727333334,-68.8754628666667
582,"A","582.A","goal",39,9,8,14.1927277333333,-117.964351866667
582,"A","582.A","goal",40,10,9,75.5472727333333,-150.364351866667
582,"A","582.A","goal",41,11,10,122.047272733333,-107.319907866667
582,"A","582.A","goal",42,12,11,55.6472727333334,-77.8754628666667
582,"A","582.A","goal",43,13,12,72.1472727333334,-78.3199078666667
582,"A","582.A","goal",44,14,13,79.7472727333334,-91.2087958666666
582,"A","582.A","goal",45,15,14,20.8290907333334,-115.964351866667
582,"A","582.A","goal",46,16,15,96.4472727333333,-64.3199078666667
582,"A","582.A","goal",47,17,16,49.0109087333334,-86.7643518666666
582,"A","582.A","goal",48,18,17,65.7472727333334,-109.431018866667
582,"A","582.A","goal",49,19,18,59.7381817333334,-128.319907866667
582,"A","582.A","goal",50,20,19,75.4472727333333,-78.3199078666667
582,"A","582.A","goal",51,21,20,66.3472727333334,-77.9865738666666
582,"A","582.A","goal",52,22,21,44.5563637333333,-142.664351866667
582,"A","582.A","goal",53,23,22,51.9199997333334,-90.4310188666666
582,"A","582.A","goal",54,24,23,-3.08000026666662,-106.564351866667
582,"A","582.A","goal",55,25,24,72.1472727333334,-78.3199078666667
582,"A","582.A","goal",56,26,25,23.4654547333333,-78.0976848666667
582,"A","582.A","goal",57,27,26,87.9199997333334,-70.8754628666667
582,"A","582.A","goal",58,28,27,72.6472727333334,-54.8754628666667
582,"A","582.A","goal",59,29,28,42.0109087333334,-51.8893518666666
582,"A","582.A","goal",60,30,29,75.9472727333333,-52.5421298666666
582,"A","582.A","femalereceive",61,1,0,12.0109087333334,-17.4310188666666
582,"A","582.A","femalereceive",62,2,1,93.8472727333334,-71.3199078666667
582,"A","582.A","femalereceive",63,3,2,95.7472727333334,-49.7643518666666
582,"A","582.A","femalereceive",64,4,3,120.547272733333,-72.4310188666666
582,"A","582.A","femalereceive",65,5,4,126.647272733333,-29.1393518666666
582,"A","582.A","femalereceive",66,6,5,23.0109087333334,-48.4310188666666
582,"A","582.A","femalereceive",67,7,6,177.397272733333,-61.3199078666667
582,"A","582.A","femalereceive",68,8,7,88.7472727333334,-53.2087958666666
582,"A","582.A","femalereceive",69,9,8,141.347272733333,5.73564813333337
582,"A","582.A","femalereceive",70,10,9,108.202828733333,-14.9865738666667
582,"A","582.A","femalereceive",71,11,10,55.1472727333334,-61.1393518666666
582,"A","582.A","femalereceive",72,12,11,80.2472727333334,-85.7643518666666
582,"A","582.A","femalereceive",73,13,12,148.047272733333,-43.1393518666666
582,"A","582.A","femalereceive",74,14,13,54.3472727333334,-35.8754628666666
582,"A","582.A","femalereceive",75,15,14,38.7381817333334,-21.5143518666666
582,"A","582.A","femalereceive",76,16,15,53.5563637333333,-60.9865738666666
582,"A","582.A","femalereceive",77,17,16,77.0472727333333,-56.4310188666666
582,"A","582.A","femalereceive",78,18,17,88.6472727333334,-26.3199078666667
582,"A","582.A","femalereceive",79,19,18,107.547272733333,-122.986573866667
582,"A","582.A","femalereceive",80,20,19,136.425050733333,-96.9643518666667
582,"A","582.A","femalereceive",81,21,20,100.947272733333,3.86064813333337
582,"A","582.A","femalereceive",82,22,21,105.347272733333,-44.5421298666665
582,"A","582.A","femalereceive",83,23,22,64.4654547333333,-27.2643518666666
582,"A","582.A","femalereceive",84,24,23,24.6472727333334,-25.3199078666667
582,"A","582.A","femalereceive",85,25,24,33.1018177333334,-40.3199078666667
582,"A","582.A","femalereceive",86,26,25,112.647272733333,-92.4310188666666
582,"A","582.A","femalereceive",87,27,26,106.758383733333,-20.6393518666666
582,"A","582.A","femalereceive",88,28,27,139.347272733333,-40.6532408666667
582,"A","582.A","femalereceive",89,29,28,5.91999973333338,-45.7643518666666
582,"A","582.A","femalereceive",90,30,29,64.1472727333334,-83.6532408666666
582,"A","582.A","malereceive",91,1,0,23.8290907333334,-252.037078866667
582,"A","582.A","malereceive",92,2,1,107.947272733333,-38.4310188666666
582,"A","582.A","malereceive",93,3,2,207.091716733333,-12.6393518666666
582,"A","582.A","malereceive",94,4,3,76.8472727333334,37.4856481333334
582,"A","582.A","malereceive",95,5,4,174.313939733333,33.4856481333334
582,"A","582.A","malereceive",96,6,5,208.869494733333,73.9856481333334
582,"A","582.A","malereceive",97,7,6,188.980605733333,8.98564813333337
582,"A","582.A","malereceive",98,8,7,158.758383733333,-35.6532408666667
582,"A","582.A","malereceive",99,9,8,154.758383733333,-23.8754628666666
582,"A","582.A","malereceive",100,10,9,155.547272733333,-2.01435186666663
582,"A","582.A","malereceive",101,11,10,86.6472727333334,-39.4310188666666
582,"A","582.A","malereceive",102,12,11,59.0472727333333,-80.9865738666666
582,"A","582.A","malereceive",103,13,12,113.347272733333,-85.0143518666666
582,"A","582.A","malereceive",104,14,13,189.536161733333,71.4856481333334
582,"A","582.A","malereceive",105,15,14,145.869494733333,10.1106481333334
582,"A","582.A","malereceive",106,16,15,127.347272733333,58.8606481333334
582,"A","582.A","malereceive",107,17,16,192.202828733333,20.2356481333334
582,"A","582.A","malereceive",108,18,17,184.536161733333,23.1106481333334
582,"A","582.A","malereceive",109,19,18,116.847272733333,-15.8893518666666
582,"A","582.A","malereceive",110,20,19,109.447272733333,-10.7643518666666
582,"A","582.A","malereceive",111,21,20,249.272272733333,-1.38935186666663
582,"A","582.A","malereceive",112,22,21,123.447272733333,-43.8893518666666
582,"A","582.A","malereceive",113,23,22,161.202828733333,-84.7643518666666
582,"A","582.A","malereceive",114,24,23,142.647272733333,-84.3199078666667
582,"A","582.A","malereceive",115,25,24,216.536161733333,0.36064813333337
582,"A","582.A","malereceive",116,26,25,217.772272733333,0.61064813333337
582,"A","582.A","malereceive",117,27,26,199.647272733333,-23.0976848666667
582,"A","582.A","malereceive",118,28,27,182.536161733333,-19.7643518666666
582,"A","582.A","malereceive",119,29,28,125.147272733333,-28.0143518666666
582,"A","582.A","malereceive",120,30,29,120.647272733333,-91.2087958666666
582,"B","582.B","goal",31,1,0,-33.2087958666666,65.1472727333334
582,"B","582.B","goal",32,2,1,-67.5421298666666,106.547272733333
582,"B","582.B","goal",33,3,2,-78.6532408666666,130.747272733333
582,"B","582.B","goal",34,4,3,-49.0976848666667,122.536161733333
582,"B","582.B","goal",35,5,4,-80.9865738666666,122.980605733333
582,"B","582.B","goal",36,6,5,-86.6532408666666,119.347272733333
582,"B","582.B","goal",37,7,6,-96.7643518666666,137.247272733333
582,"B","582.B","goal",38,8,7,-68.8754628666667,61.3472727333334
582,"B","582.B","goal",39,9,8,-117.964351866667,14.1927277333333
582,"B","582.B","goal",40,10,9,-150.364351866667,75.5472727333333
582,"B","582.B","goal",41,11,10,-107.319907866667,122.047272733333
582,"B","582.B","goal",42,12,11,-77.8754628666667,55.6472727333334
582,"B","582.B","goal",43,13,12,-78.3199078666667,72.1472727333334
582,"B","582.B","goal",44,14,13,-91.2087958666666,79.7472727333334
582,"B","582.B","goal",45,15,14,-115.964351866667,20.8290907333334
582,"B","582.B","goal",46,16,15,-64.3199078666667,96.4472727333333
582,"B","582.B","goal",47,17,16,-86.7643518666666,49.0109087333334
582,"B","582.B","goal",48,18,17,-109.431018866667,65.7472727333334
582,"B","582.B","goal",49,19,18,-128.319907866667,59.7381817333334
582,"B","582.B","goal",50,20,19,-78.3199078666667,75.4472727333333
582,"B","582.B","goal",51,21,20,-77.9865738666666,66.3472727333334
582,"B","582.B","goal",52,22,21,-142.664351866667,44.5563637333333
582,"B","582.B","goal",53,23,22,-90.4310188666666,51.9199997333334
582,"B","582.B","goal",54,24,23,-106.564351866667,-3.08000026666662
582,"B","582.B","goal",55,25,24,-78.3199078666667,72.1472727333334
582,"B","582.B","goal",56,26,25,-78.0976848666667,23.4654547333333
582,"B","582.B","goal",57,27,26,-70.8754628666667,87.9199997333334
582,"B","582.B","goal",58,28,27,-54.8754628666667,72.6472727333334
582,"B","582.B","goal",59,29,28,-51.8893518666666,42.0109087333334
582,"B","582.B","goal",60,30,29,-52.5421298666666,75.9472727333333
582,"B","582.B","femalereceive",61,1,0,-17.4310188666666,12.0109087333334
582,"B","582.B","femalereceive",62,2,1,-71.3199078666667,93.8472727333334
582,"B","582.B","femalereceive",63,3,2,-49.7643518666666,95.7472727333334
582,"B","582.B","femalereceive",64,4,3,-72.4310188666666,120.547272733333
582,"B","582.B","femalereceive",65,5,4,-29.1393518666666,126.647272733333
582,"B","582.B","femalereceive",66,6,5,-48.4310188666666,23.0109087333334
582,"B","582.B","femalereceive",67,7,6,-61.3199078666667,177.397272733333
582,"B","582.B","femalereceive",68,8,7,-53.2087958666666,88.7472727333334
582,"B","582.B","femalereceive",69,9,8,5.73564813333337,141.347272733333
582,"B","582.B","femalereceive",70,10,9,-14.9865738666667,108.202828733333
582,"B","582.B","femalereceive",71,11,10,-61.1393518666666,55.1472727333334
582,"B","582.B","femalereceive",72,12,11,-85.7643518666666,80.2472727333334
582,"B","582.B","femalereceive",73,13,12,-43.1393518666666,148.047272733333
582,"B","582.B","femalereceive",74,14,13,-35.8754628666666,54.3472727333334
582,"B","582.B","femalereceive",75,15,14,-21.5143518666666,38.7381817333334
582,"B","582.B","femalereceive",76,16,15,-60.9865738666666,53.5563637333333
582,"B","582.B","femalereceive",77,17,16,-56.4310188666666,77.0472727333333
582,"B","582.B","femalereceive",78,18,17,-26.3199078666667,88.6472727333334
582,"B","582.B","femalereceive",79,19,18,-122.986573866667,107.547272733333
582,"B","582.B","femalereceive",80,20,19,-96.9643518666667,136.425050733333
582,"B","582.B","femalereceive",81,21,20,3.86064813333337,100.947272733333
582,"B","582.B","femalereceive",82,22,21,-44.5421298666665,105.347272733333
582,"B","582.B","femalereceive",83,23,22,-27.2643518666666,64.4654547333333
582,"B","582.B","femalereceive",84,24,23,-25.3199078666667,24.6472727333334
582,"B","582.B","femalereceive",85,25,24,-40.3199078666667,33.1018177333334
582,"B","582.B","femalereceive",86,26,25,-92.4310188666666,112.647272733333
582,"B","582.B","femalereceive",87,27,26,-20.6393518666666,106.758383733333
582,"B","582.B","femalereceive",88,28,27,-40.6532408666667,139.347272733333
582,"B","582.B","femalereceive",89,29,28,-45.7643518666666,5.91999973333338
582,"B","582.B","femalereceive",90,30,29,-83.6532408666666,64.1472727333334
582,"B","582.B","malereceive",91,1,0,-252.037078866667,23.8290907333334
582,"B","582.B","malereceive",92,2,1,-38.4310188666666,107.947272733333
582,"B","582.B","malereceive",93,3,2,-12.6393518666666,207.091716733333
582,"B","582.B","malereceive",94,4,3,37.4856481333334,76.8472727333334
582,"B","582.B","malereceive",95,5,4,33.4856481333334,174.313939733333
582,"B","582.B","malereceive",96,6,5,73.9856481333334,208.869494733333
582,"B","582.B","malereceive",97,7,6,8.98564813333337,188.980605733333
582,"B","582.B","malereceive",98,8,7,-35.6532408666667,158.758383733333
582,"B","582.B","malereceive",99,9,8,-23.8754628666666,154.758383733333
582,"B","582.B","malereceive",100,10,9,-2.01435186666663,155.547272733333
582,"B","582.B","malereceive",101,11,10,-39.4310188666666,86.6472727333334
582,"B","582.B","malereceive",102,12,11,-80.9865738666666,59.0472727333333
582,"B","582.B","malereceive",103,13,12,-85.0143518666666,113.347272733333
582,"B","582.B","malereceive",104,14,13,71.4856481333334,189.536161733333
582,"B","582.B","malereceive",105,15,14,10.1106481333334,145.869494733333
582,"B","582.B","malereceive",106,16,15,58.8606481333334,127.347272733333
582,"B","582.B","malereceive",107,17,16,20.2356481333334,192.202828733333
582,"B","582.B","malereceive",108,18,17,23.1106481333334,184.536161733333
582,"B","582.B","malereceive",109,19,18,-15.8893518666666,116.847272733333
582,"B","582.B","malereceive",110,20,19,-10.7643518666666,109.447272733333
582,"B","582.B","malereceive",111,21,20,-1.38935186666663,249.272272733333
582,"B","582.B","malereceive",112,22,21,-43.8893518666666,123.447272733333
582,"B","582.B","malereceive",113,23,22,-84.7643518666666,161.202828733333
582,"B","582.B","malereceive",114,24,23,-84.3199078666667,142.647272733333
582,"B","582.B","malereceive",115,25,24,0.36064813333337,216.536161733333
582,"B","582.B","malereceive",116,26,25,0.61064813333337,217.772272733333
582,"B","582.B","malereceive",117,27,26,-23.0976848666667,199.647272733333
582,"B","582.B","malereceive",118,28,27,-19.7643518666666,182.536161733333
582,"B","582.B","malereceive",119,29,28,-28.0143518666666,125.147272733333
582,"B","582.B","malereceive",120,30,29,-91.2087958666666,120.647272733333
617,"A","617.A","goal",31,1,0,32.2615935,-157.821911566667
617,"A","617.A","goal",32,2,1,49.3275275000001,-149.744988566667
617,"A","617.A","goal",33,3,2,26.4044505000001,-135.225757566667
617,"A","617.A","goal",34,4,3,105.2377835,-146.744988566667
